timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
370052.64339997666,startContingent,,,,
370066.11189999967,,away,
370083.3323999832,,away,
370098.09229997336,,away,
370111.4819999784,,away,
370130.636899994,,away,
370144.66749998974,,away,
370161.46599999047,,away,
370177.7384999732,,away,
370194.5119999873,,away,
370211.3094999804,,away,
370227.7086999966,,away,
370243.9408999926,,away,
370260.81639999757,,away,
370278.03749998566,,away,
370293.7601999729,,away,
370310.662999982,,away,
370328.4591999836,,away,
370344.9859999819,,away,
370361.7123999866,,away,
370379.08229997265,,away,
370394.0543999779,,away,
370411.3535999786,,away,
370427.58699998376,,away,
370443.8749999972,,away,
370460.7022999844,,away,
370477.4537999765,,away,
370494.12079999456,,away,
370511.35069999145,,away,
370527.6432999817,,away,
370543.66429999936,,away,
370561.60389998695,,away,
370578.03399997647,,away,
370595.8481999987,,away,
370610.8145999897,,away,
370627.9343999922,,away,
370644.7399999888,,away,
370661.19049998815,,away,
370677.70729999756,,away,
370694.0315999964,,away,
370710.87059998536,,away,
370727.50029998133,,away,
370743.9325999876,,away,
370760.8680999838,,away,
370777.9185999825,,away,
370793.9937999763,,away,
370811.14799997886,,away,
370828.9955999935,,away,
370844.3763999967,,away,
370862.70699999295,,away,
370878.7403999886,,away,
370894.41519998945,,away,
370910.9913999855,,away,
370927.56369998096,,away,
370944.2134999845,,away,
370960.72059997823,,away,
370977.69589998643,,away,
370994.1558999999,,away,
371010.70669997716,,away,
371027.5604999915,,away,
371044.30229999707,,away,
371060.3196999873,,away,
371077.10239998414,,away,
371093.9385999809,,away,
371112.2618999798,,away,
371127.9775999719,,away,
371145.36469997256,,away,
371161.374599993,,away,
371179.54589999863,,away,
371194.3681999983,,away,
371210.87629999965,,away,
371227.6187999814,,away,
371243.81449999055,,away,
371260.8146999846,,away,
371277.4683999887,,away,
371294.30599999614,,away,
371311.30969998776,,away,
371327.2413999948,,away,
371345.75989999576,,away,
371360.5128999916,,away,
371379.63439998566,,away,
371393.7244999979,,away,
371413.18499998306,,away,
371427.7728999732,,away,
371443.9468999917,,away,
371460.6326999783,,away,
371477.9495999974,,away,
371493.61859998317,,away,
371510.4499999725,,away,
371527.1087999863,,away,
371543.970299972,,away,
371560.9138,,away,
371578.13699997496,,away,
371593.4257999761,,away,
371612.92099999264,,away,
371626.98019997333,,away,
371646.422299993,,away,
371660.86709999945,,away,
371677.57689999416,,away,
371693.80089998594,,away,
371710.79019998433,,away,
371727.3189999978,,away,
371743.9178999921,,away,
371760.1549999963,,away,
371777.10789997946,,away,
371793.6475999886,,away,
371810.60989998514,,away,
371827.3671999923,,away,
371843.9959999814,,away,
371861.5609999979,,away,
371877.68719997257,,away,
371894.91529998486,,away,
371911.37419998995,,away,
371929.3585999985,,away,
371943.6156999727,,away,
371960.56969999336,,away,
371976.9391999871,,away,
371993.85509997956,,away,
372010.437799996,,away,
372027.51329998136,,away,
372043.81879998255,,away,
372061.28309998894,,away,
372077.1102999861,,away,
372093.62329999567,,away,
372110.64059997443,,away,
372128.89979998,,away,
372143.7368999759,,away,
372162.5488999998,,away,
372177.0955999964,,away,
372193.81819997216,,away,
372210.42069999385,,away,
372226.900699985,,away,
372243.3041999757,,away,
372260.25399999344,,away,
372276.7978999764,,away,
372293.4333999874,,away,
372310.2101999975,,away,
372327.36549997935,,away,
372344.37829998205,,away,
372360.09929998545,,away,
372379.6836999827,,away,
372393.4359999839,,away,
372412.3305999965,,away,
372427.0839999954,,away,
372443.4366999776,,away,
372460.24499999476,,away,
372477.0959999878,,away,
372493.63159999484,,away,
372510.4284999834,,away,
372527.0520999911,,away,
372543.89609998907,,away,
372560.91699999524,,away,
372577.4160999863,,away,
372593.19179999875,,away,
372612.0075999934,,away,
372626.3029999973,,away,
372645.7880999951,,away,
372660.5295999907,,away,
372678.38800000027,,away,
372693.5790999851,,away,
372710.4872999771,,away,
372727.072699985,,away,
