timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
47076.987500011455,startContingent,,,,
47083.9021000138,,away,
47097.45830000611,,away,
47113.5423000087,,away,
47129.75570000708,,away,
47146.36119999341,,away,
47162.90250001475,,away,
47179.67470001895,,away,
47196.26329999301,,away,
47213.10270001413,,away,
47229.77160001756,,away,
47246.372900001006,,away,
47262.956299993675,,away,
47279.53090000665,,away,
47296.33330000797,,away,
47312.956200010376,,away,
47329.70600001863,,away,
47346.510700008366,,away,
47363.240800012136,,away,
47380.12469999376,,away,
47396.5519000194,,away,
47413.61610000604,,away,
47429.56640000921,,away,
47446.375700004864,,away,
47462.94300002046,,away,
47479.67500000959,,away,
47496.30640001851,,away,
47512.94810001855,,away,
47529.48940001079,,away,
47546.31470001186,,away,
47562.87590001011,,away,
47579.73110000603,,away,
47596.09790000832,,away,
47612.97839999315,,away,
47629.52139999834,,away,
47646.258699998725,,away,
47663.193200016394,,away,
47679.778399993666,,away,
47696.80080001126,,away,
47712.95710001141,,away,
47729.783300019335,,away,
47746.299399994314,,away,
47762.931000004755,,away,
47779.58590001799,,away,
47796.953100012615,,away,
47814.54510000185,,away,
47829.97200000682,,away,
47846.108800004,,away,
47863.35470000631,,away,
47879.395199997816,,away,
47896.257800020976,,away,
47912.55840001395,,away,
47929.49640000006,,away,
47946.17730000755,,away,
47962.96790000633,,away,
47979.54860000755,,away,
47996.48250002065,,away,
48012.83270001295,,away,
48029.46449999581,,away,
48046.14270001184,,away,
48062.74769999436,,away,
48079.44190001581,,away,
48096.30480001215,,away,
48112.929599999916,,away,
48129.61780000478,,away,
48146.24360000016,,away,
48162.67109999899,,away,
48179.28790001315,,away,
48196.03000002098,,away,
48212.88410000852,,away,
48229.44320001989,,away,
48246.16850001621,,away,
48262.93430000078,,away,
48279.59270001156,,away,
48296.09509999864,,away,
48312.750800017966,,away,
48329.287600005046,,away,
48346.142399997916,,away,
48362.701800011564,,away,
48379.200199997285,,away,
48396.023500012234,,away,
48412.35820000293,,away,
48429.136399994604,,away,
48446.21140000527,,away,
48462.85810001427,,away,
48479.526200011605,,away,
48496.04060000274,,away,
48513.000500010094,,away,
48529.85990000889,,away,
48546.24700002023,,away,
48562.58810000145,,away,
48579.25390001037,,away,
48595.95540000009,,away,
48612.49660002068,,away,
48629.27870001295,,away,
48646.01389999734,,away,
48662.57080002106,,away,
48679.154700017534,,away,
48695.810900011566,,away,
48712.487000011606,,away,
48729.36369999661,,away,
48746.07829999877,,away,
48762.770900008036,,away,
48779.81209999416,,away,
48796.1784999934,,away,
48812.63530001161,,away,
48829.176400002325,,away,
48845.776800008025,,away,
48863.06110001169,,away,
48879.0932999982,,away,
48895.8918999997,,away,
48912.237800017465,,away,
48929.27910000435,,away,
48945.58770000003,,away,
48962.525400012964,,away,
48979.17989999405,,away,
48995.71479999577,,away,
49012.48390000546,,away,
49029.19240001938,,away,
49045.77940001036,,away,
49062.40890000481,,away,
49079.18160001282,,away,
49095.987200009404,,away,
49112.38510001567,,away,
49128.974199993536,,away,
49145.907300000545,,away,
49162.4790999922,,away,
49178.994000016246,,away,
49195.80089999363,,away,
49212.178699992364,,away,
49228.994100005366,,away,
49245.74430001667,,away,
49262.33100000536,,away,
49279.02499999618,,away,
49296.03530000895,,away,
49313.12629999593,,away,
49329.334800015204,,away,
49345.71850000066,,away,
49362.30400000932,,away,
49379.03720000759,,away,
49395.703400019556,,away,
49412.689200020395,,away,
49429.59169999813,,away,
49445.90670001344,,away,
49462.74859999539,,away,
49479.122100019595,,away,
49495.738400000846,,away,
49512.28749999427,,away,
49529.462400008924,,away,
49545.638200012036,,away,
49563.243000011425,,away,
49578.95700001973,,away,
49595.65730000031,,away,
49612.38720000256,,away,
49629.54439999885,,away,
49646.02190000005,,away,
49662.97550001764,,away,
49679.45729999337,,away,
49695.64920000266,,away,
49712.16320001986,,away,
49728.76590001397,,away,
49745.69189999602,,away,
49762.080700020306,,away,
49778.634699992836,,away,
49795.647899998585,,away,
49812.61029999587,,away,
49829.30270000361,,away,
49846.40800001216,,away,
49862.26870000246,,away,
49878.97819999489,,away,
49895.61860001413,,away,
49912.2464999964,,away,
49928.77709999448,,away,
49946.5399000037,,away,
49964.01419999893,,away,
49979.93709999719,,away,
49995.28180001653,,away,
50011.897799995495,,away,
50028.9093000174,,away,
50045.15600000741,,away,
50062.13999999454,,away,
50078.95670001744,,away,
50095.744299993385,,away,
50112.306900002295,,away,
50129.23530000262,,away,
50145.84470001864,,away,
50162.13529999368,,away,
50178.90230001649,,away,
50195.472899999004,,away,
50212.26060000481,,away,
50228.685600013705,,away,
50245.392800017726,,away,
50263.18520001951,,away,
50278.896800009534,,away,
50295.41180000524,,away,
50312.119300011545,,away,
50329.019900003914,,away,
50345.635900011985,,away,
50362.0998999977,,away,
50379.03280000319,,away,
50396.87250001589,,away,
50414.72970001632,,away,
50428.79730000277,,away,
50445.43340001837,,away,
50463.59250001842,,away,
50478.81309999502,,away,
50495.32190000173,,away,
50511.94840000244,,away,
50528.73849999742,,away,
50545.274300005985,,away,
50562.00010000612,,away,
50579.00480000535,,away,
50595.22250000737,,away,
50612.13980001048,,away,
50628.75040000654,,away,
50645.34059999278,,away,
50661.90639999695,,away,
50678.68000001181,,away,
50695.21480001276,,away,
50711.75040001981,,away,
50728.555100009544,,away,
50745.351499994285,,away,
50763.00820001052,,away,
50778.60590000637,,away,
50795.6858999969,,away,
50813.7468000059,,away,
50828.93970000441,,away,
50845.34420000273,,away,
50862.27559999679,,away,
50879.83010002063,,away,
50895.08509999723,,away,
50912.390600016806,,away,
50929.41929999506,,away,
50945.225400006166,,away,
50963.0720000132,,away,
50978.61950000515,,away,
50995.873900013976,,away,
51011.86050000251,,away,
51028.61900001881,,away,
51045.15670001274,,away,
51061.72220001463,,away,
51078.431500005536,,away,
51095.19750002073,,away,
51111.96120001841,,away,
51128.35509999422,,away,
51145.05340001779,,away,
51161.639099998865,,away,
51178.262400004314,,away,
51194.96480000089,,away,
51211.841900018044,,away,
51228.43740001554,,away,
51245.2709999925,,away,
51261.80160001968,,away,
51278.71509999386,,away,
51295.20340001909,,away,
51312.019900011364,,away,
51328.489300009096,,away,
51345.32630001195,,away,
51361.804800020764,,away,
51378.55580000905,,away,
51395.02640001592,,away,
51411.86940000625,,away,
51428.77060000319,,away,
51446.42089999979,,away,
51462.53039999283,,away,
51478.34309999598,,away,
51494.81669999659,,away,
51511.63110000198,,away,
51528.27530002105,,away,
51544.89509999985,,away,
51561.5020999976,,away,
51578.08910001768,,away,
51594.825000007404,,away,
51611.72469999292,,away,
51628.47620001412,,away,
51645.453000004636,,away,
51662.14980001678,,away,
51678.546300012385,,away,
51695.27399999788,,away,
51712.02340000309,,away,
51728.495999996085,,away,
51745.120000006864,,away,
51761.56460001948,,away,
51778.146199998446,,away,
51795.01669999445,,away,
51811.36210000841,,away,
51828.16420000745,,away,
51844.794000004185,,away,
51861.5465000039,,away,
51879.94470002013,,away,
51896.28950000042,,away,
51912.200199993094,,away,
51928.5710999975,,away,
51945.906500011915,,away,
51961.87970001483,,away,
51978.85959999985,,away,
51996.61030000425,,away,
52011.47739999578,,away,
52028.537500009406,,away,
52046.09899999923,,away,
52061.56970001757,,away,
52077.93010000023,,away,
52094.4884000055,,away,
52111.33830001927,,away,
52127.97669999418,,away,
52144.61330001359,,away,
52161.65320001892,,away,
52178.184799995506,,away,
52194.92310000351,,away,
52211.633099999744,,away,
52228.62670000177,,away,
52245.2559999947,,away,
52262.11000001058,,away,
52278.61050001229,,away,
52295.547600020654,,away,
52311.6770000197,,away,
52328.20350001566,,away,
52346.2417999981,,away,
52361.6668000177,,away,
52378.12710000435,,away,
52394.58750002086,,away,
52411.35280000162,,away,
52428.37540002074,,away,
52445.04479999887,,away,
52461.7305000138,,away,
52478.601200011326,,away,
52495.29890000122,,away,
52512.49039999675,,away,
52529.488400003174,,away,
52545.56890000822,,away,
52561.41980001121,,away,
52577.75060000131,,away,
52594.4734000077,,away,
52611.30459999549,,away,
52629.805700009456,,away,
52645.819900004426,,away,
52662.08569999435,,away,
52679.96740000672,,away,
52695.73090001359,,away,
52712.09430001909,,away,
52728.58950000955,,away,
52744.8379000125,,away,
52761.92300001276,,away,
52779.34660000028,,away,
52795.45710000093,,away,
52811.20950001059,,away,
52833.29650000087,,away,
52844.746599992504,,away,
52861.77720001433,,away,
52878.279500000644,,away,
52894.608700007666,,away,
52911.297900020145,,away,
52927.73019999731,,away,
52944.517600000836,,away,
52961.1952000123,,away,
52977.95220001717,,away,
52994.595199998,,away,
53011.29009999568,,away,
53028.523200016934,,away,
53046.19059999823,,away,
53061.628600000404,,away,
53079.04179999605,,away,
53094.58679999807,,away,
53111.07460001949,,away,
53127.733300003456,,away,
